rank,name,country_name,country_id,points,bestRank,bestRankDate,rankDiff,pointsDiff,bestPoints
90,Albert Ramos,Spain,ESP,1836,25,2017-05-01,1,0,2014
91,Federico Delbonis,Argentina,ARG,1833,41,2016-04-11,-7,-9,1953
92,Nicolas Mahut,France,FRA,1826,35,2016-10-10,0,0,1970
93,Adrian Mannarino,France,FRA,1825,29,2018-01-15,0,0,2004
94,Martin Alund,Argentina,ARG,1824,77,2013-04-15,0,0,1845
95,Daniel Brands,Germany,GER,1823,55,2013-07-29,0,0,1921
96,Benoit Paire,France,FRA,1821,25,2016-01-11,0,0,2003
97,Victor Hanescu,Romania,ROU,1820,41,2010-06-20,0,0,1958
98,Malek Jaziri,Tunisia,TUN,1820,52,2017-04-03,-9,-18,1922
99,Tim Smyczek,United States,USA,1819,89,2015-04-05,-1,0,1836
100,Philipp Petzschner,Germany,GER,1819,36,2011-06-19,,,1976
101,Dusan Lajovic,Serbia,SRB,1817,35,2019-04-22,-1,0,1962
102,Daniel Evans,United Kingdom,GBR,1809,25,2021-02-08,-1,0,2002
103,Pablo Carreno Busta,Spain,ESP,1809,10,2021-07-31,-1,0,2121
104,Lukasz Kubot,Poland,POL,1808,52,2010-02-15,-1,0,1916
105,Mikhail Kukushkin,Kazakhstan,KAZ,1806,41,2019-02-25,-1,0,1943
106,Andrey Golubev,Kazakhstan,KAZ,1806,53,2011-01-09,-1,0,1930
107,Ryan Harrison,United States,USA,1804,38,2017-02-27,-1,0,1953
108,Robby Ginepri,United States,USA,1802,15,2005-09-12,-1,0,2057
109,Dustin Brown,Germany,GER,1801,51,2017-01-09,-1,0,1916
110,Radu Albot,"Moldova, Republic of",MDA,1800,45,2019-04-01,-1,0,1936
111,Darian King,Barbados,BAR,1797,90,2017-09-22,-1,0,1846
112,Bjorn Phau,Germany,GER,1797,87,2006-01-30,-1,0,1859
113,Peter Gojowczyk,Germany,GER,1796,44,2018-02-26,-1,0,1935
114,Paolo Lorenzi,Italy,ITA,1792,64,2016-10-31,-1,0,1896
115,Samuel Groth,Australia,AUS,1791,58,2015-09-25,2,5,1898
116,Somdev Devvarman,India,IND,1790,59,2011-05-15,0,4,1901
117,Stephane Robert,France,FRA,1790,64,2010-04-04,-3,0,1872
118,Guido Pella,Argentina,ARG,1789,29,2019-08-12,-3,0,2009
119,Di Wu,China,CHN,1783,115,2015-09-25,-1,0,1794
120,Tobias Kamke,Germany,GER,1783,78,2014-01-06,-1,0,1840
121,Alejandro Falla,Colombia,COL,1782,61,2010-08-08,-1,0,1888
122,Rogerio Dutra Silva,Brazil,BRA,1782,107,2012-09-21,-1,0,1793
123,Horacio Zeballos,Argentina,ARG,1781,50,2017-06-12,-1,0,1927
124,Jimmy Wang,"Taiwan, Province of China",TPE,1781,99,2008-08-04,-1,0,1812
125,Marius Copil,Romania,ROU,1780,72,2018-10-29,-1,0,1875
126,Illya Marchenko,Ukraine,UKR,1779,71,2016-01-18,-1,0,1865
127,Potito Starace,Italy,ITA,1777,46,2007-08-05,-1,0,1937
128,Alejandro Gonzalez,Colombia,COL,1775,97,2015-04-19,-1,0,1819
129,Michael Berrer,Germany,GER,1774,55,2010-04-26,-1,0,1898
130,Filip Krajinovic,Serbia,SRB,1773,25,2020-08-31,1,5,2033
131,Alex Bogomolov Jr,Russian Federation,RUS,1771,47,2012-01-16,-2,-1,1938
132,Michael Russell,United States,USA,1763,70,2012-08-26,0,0,1867
133,Yuki Bhambri,India,IND,1763,103,2018-04-23,0,0,1830
134,Aljaz Bedene,Slovenia,SLO,1760,42,2018-05-21,2,0,1939
135,Evgeny Donskoy,Russian Federation,RUS,1757,92,2015-10-26,-5,-13,1835
136,Matteo Viola,Italy,ITA,1755,124,2013-10-21,1,-1,1771
137,Go Soeda,Japan,JPN,1755,86,2012-07-23,2,4,1836
138,Daniel Gimeno Traver,Spain,ESP,1751,62,2010-09-13,0,0,1888
139,Maximo Gonzalez,Argentina,ARG,1751,73,2009-06-08,-4,-9,1857
140,Yong Kyu Lim,"Korea, Republic of",KOR,1750,130,2015-03-13,0,0,1768
141,James Ward,United Kingdom,GBR,1749,94,2011-06-13,-7,-14,1822
142,Diego Sebastian Schwartzman,Argentina,ARG,1746,11,2020-11-02,-1,0,2097
143,Andreas Haider Maurer,Austria,AUT,1746,72,2015-04-19,-1,0,1866
144,Borna Coric,Croatia,CRO,1745,13,2019-01-07,-1,0,2102
145,Harshana Godamanna,Sri Lanka,SRI,1742,144,2014-09-22,-1,0,1743
146,Jurgen Zopp,Estonia,EST,1741,122,2018-07-30,-1,0,1800
147,Aleksandr Nedovyesov,Kazakhstan,KAZ,1741,120,2015-08-03,-1,0,1771
148,Tatsuma Ito,Japan,JPN,1739,112,2012-06-24,-1,0,1794
149,Alexander Zverev,Germany,GER,1738,4,2021-08-22,-1,0,2261
150,Wayne Odesnik,United States,USA,1737,70,2010-05-14,-1,0,1854
151,Rajeev Ram,United States,USA,1736,80,2016-04-11,2,8,1849
152,Frank Dancevic,Canada,CAN,1735,62,2007-09-17,-2,0,1890
153,Facundo Bagnis,Argentina,ARG,1733,105,2021-04-04,-2,0,1804
154,Pierre Hugues Herbert,France,FRA,1731,32,2019-06-24,16,22,1989
155,Denis Kudla,United States,USA,1729,80,2021-08-22,-3,0,1855
156,Ruben Bemelmans,Belgium,BEL,1727,82,2018-02-12,-2,0,1860
157,Joao Souza,Brazil,BRA,1724,107,2012-05-13,-2,0,1797
158,Emilio Gomez,Ecuador,ECU,1722,152,2017-02-10,-1,0,1744
159,Igor Sijsling,Netherlands,NED,1720,59,2013-07-15,-1,0,1889
160,Blaz Rola,Slovenia,SLO,1718,138,2015-06-07,-1,0,1751
161,Marc Gicquel,France,FRA,1718,44,2007-02-26,-1,0,1938
162,Albano Olivetti,France,FRA,1717,140,2014-02-17,0,0,1760
163,Peter Polansky,Canada,CAN,1716,121,2011-06-19,0,-1,1778
164,Rui Machado,Portugal,POR,1713,118,2011-04-03,0,0,1786
165,Mauricio Echazu,Peru,PER,1712,164,2014-05-25,0,0,1716
166,Rhyne Williams,United States,USA,1711,150,2013-04-15,0,0,1747
167,Dimitar Kutrovsky,Bulgaria,BUL,1710,166,2014-10-20,0,0,1711
168,Damir Dzumhur,Bosnia and Herzegovina,BIH,1709,32,2017-10-02,1,0,1994
169,Mohammad Ghareeb,Kuwait,KUW,1708,124,2007-06-18,2,0,1775
170,Ricardo Rodriguez,"Venezuela, Bolivarian Republic of",VEN,1708,144,2018-04-16,2,0,1759
171,Alexander Kudryavtsev,Russian Federation,RUS,1707,170,2014-10-20,2,0,1707
172,Christopher Diaz Figueroa,Guatemala,GUA,1706,162,2014-03-30,2,0,1724
173,Matthew Ebden,Australia,AUS,1705,54,2018-10-15,-12,-12,1913
174,Kenny De Schepper,France,FRA,1705,114,2013-07-08,1,0,1792
175,Jan Hajek,Czech Republic,CZE,1701,92,2007-06-24,1,0,1836
176,Lamine Ouahab,Algeria,ALG,1697,129,2008-10-13,1,0,1761
177,Marco Chiudinelli,Switzerland,SUI,1697,62,2009-11-09,-9,-12,1882
178,Inigo Cervantes Huegun,Spain,ESP,1697,127,2016-04-04,0,0,1783
179,Vincent Millot,France,FRA,1694,160,2017-08-07,0,0,1737
180,Frederik Nielsen,Denmark,DEN,1694,122,2017-05-08,0,0,1789
181,Rik De Voest,South Africa,RSA,1689,118,2008-10-06,0,0,1775
182,Benjamin Balleret,Monaco,MON,1689,117,2007-09-17,0,0,1790
183,James Mcgee,Ireland,IRL,1688,168,2015-02-23,0,0,1720
184,Gastao Elias,Portugal,POR,1688,100,2016-08-22,0,0,1818
185,Aqeel Khan,Pakistan,PAK,1685,154,2018-02-09,0,0,1745
186,Pere Riba,Spain,ESP,1684,126,2011-06-05,0,0,1777
187,Yuichi Sugita,Japan,JPN,1682,43,2017-10-23,0,0,1933
188,Farrukh Dustov,Uzbekistan,UZB,1682,160,2012-04-13,0,0,1732
189,Michal Przysiezny,Poland,POL,1682,99,2014-01-05,15,39,1817
190,Alex Kuznetsov,United States,USA,1678,168,2014-02-17,-1,0,1718
191,Andreas Beck,Germany,GER,1676,66,2009-10-18,-1,0,1867
192,Martin Fischer,Austria,AUT,1675,171,2011-01-17,-1,0,1704
193,Martin Pedersen,Denmark,DEN,1674,159,2010-11-14,-1,0,1720
194,Julian Reister,Germany,GER,1671,111,2011-05-22,-1,0,1798
195,Mate Delic,Croatia,CRO,1671,183,2015-07-20,-1,0,1671
196,Jesse Huta Galung,Netherlands,NED,1663,171,2013-09-20,0,0,1712
197,Ze Zhang,China,CHN,1662,124,2016-07-22,0,0,1780
198,Marcelo Arevalo,El Salvador,ESA,1661,96,2017-06-19,0,0,1825
199,Adrian Ungur,Romania,ROU,1656,108,2011-07-15,0,0,1798
200,Konstantin Kravchuk,Russian Federation,RUS,1655,168,2017-07-24,0,0,1725
201,Mate Pavic,Croatia,CRO,1654,187,2015-02-23,0,0,1654
202,James Duckworth,Australia,AUS,1645,70,2021-10-04,-7,-19,1874
203,Ruben Ramirez Hidalgo,Spain,ESP,1644,61,2006-10-09,-1,0,1896
204,Christian Garin,Chile,CHI,1643,26,2021-06-13,-1,0,2010
205,Jose Rubin Statham,New Zealand,NZL,1637,110,2010-11-07,0,0,1803
206,Maxim Dubarenco,"Moldova, Republic of",MDA,1631,179,2014-08-24,0,0,1697
207,Henri Laaksonen,Switzerland,SUI,1631,84,2019-06-17,0,0,1852
208,Bradley Klahn,United States,USA,1629,136,2018-10-29,0,0,1778
209,Mohamed Safwat,Egypt,EGY,1619,176,2020-01-13,0,0,1694
210,Laurynas Grigelis,Lithuania,LTU,1615,166,2017-02-10,0,0,1716
211,Marsel Ilhan,Turkey,TUR,1605,98,2015-07-24,0,0,1822
212,Patrick Tierro,Philippines,PHI,1605,191,2015-03-23,0,0,1673
213,Alexandros Jakupovic,Greece,GRE,1585,205,2007-01-08,0,0,1662
214,Dzmitry Zhyrmont,Belarus,BLR,1580,181,2015-07-24,0,0,1668
